CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churned
660,0,24,5,85089.3,1,1,1,71638,0
687,0,41,10,134318.21,2,1,1,198064.52,0
658,0,29,5,75395.53,2,0,1,54914.92,0
705,1,33,5,116765.7,1,0,0,190659.17,1
739,0,60,4,0,1,1,1,51637.67,0
844,0,38,7,111501.66,1,1,1,119333.38,0
602,1,48,7,76595.08,2,0,0,127095.14,0
759,1,33,9,160541.36,2,0,0,93541.14,0
747,0,38,2,129728.6,1,1,0,89289.54,0
673,0,47,1,0,2,0,0,108762.16,0
671,1,34,5,130929.02,4,1,1,28238.25,1
640,1,74,2,116800.25,1,1,1,34130.43,0
581,0,40,0,101016.53,1,0,1,7926.35,1
630,0,67,5,0,2,1,1,27330.27,0
703,1,33,8,190566.65,1,1,1,79997.14,0
698,1,47,6,0,1,1,0,50213.81,1
742,1,43,6,97067.69,1,0,1,60920.03,1
652,1,37,4,92208.54,1,0,1,197699.8,1
644,0,37,2,186347.97,2,1,0,92809.73,0
735,0,55,2,103176.62,1,0,1,163516.16,0
777,1,58,4,0,1,1,1,62449.07,1
644,1,40,4,77270.08,2,1,1,115800.1,1
665,1,37,3,111911.63,1,1,1,110359.68,1
529,0,72,5,94216.05,1,1,1,78695.68,0
803,1,45,7,0,2,1,1,128378.04,0
604,1,26,3,0,2,1,0,155248.62,0
738,0,49,6,106770.82,1,1,0,123499.27,0
655,1,72,5,138089.97,2,1,1,99920.41,0
698,0,39,9,133191.19,2,0,1,53289.49,0
775,1,66,9,0,2,1,1,67622.34,0
735,0,41,7,74135.85,1,1,1,11783.1,1
766,0,41,6,99208.46,2,1,0,62402.38,0
537,0,84,8,92242.34,1,1,1,186235.98,0
599,0,25,7,108380.72,1,1,1,79005.95,0
420,1,55,4,91893.32,1,1,0,144870.28,1
674,1,32,7,85757.93,1,1,1,95481,0
570,1,46,3,0,2,0,0,820.46,0
623,0,33,8,96759.42,1,1,1,174777.98,0
710,0,30,6,0,2,1,1,8991.17,0
466,0,29,6,0,2,1,1,2797.27,0
759,1,22,5,0,1,1,0,22303.17,0
581,0,71,4,0,2,1,1,197562.08,0
820,0,33,2,132150.26,2,1,0,23067.97,0
759,0,41,9,0,2,0,1,190294.12,0
628,1,31,6,175443.75,1,1,0,113167.17,1
676,0,31,3,78990.15,1,1,1,124777.14,0
591,1,33,4,113743.37,1,1,0,124625.08,0
690,1,26,5,157624.84,1,1,1,49599.27,0
624,1,62,7,125163.62,2,1,1,151411.5,0
573,1,23,2,0,1,1,0,122964.18,0
694,0,60,9,0,1,1,1,57088.97,0
632,1,29,7,80922.75,1,1,0,7820.78,0
632,0,40,3,193354.86,2,1,0,149188.41,0
832,1,40,9,107648.94,2,1,1,134638.97,0
598,1,46,7,131769.04,1,0,0,184980.23,1
430,0,36,1,138992.48,2,0,0,122373.42,0
711,1,37,8,113899.92,1,0,0,80215.2,0
582,0,26,6,114450.32,1,1,1,14081.64,0
605,0,39,3,0,2,1,0,199390.45,0
657,1,37,2,0,2,1,1,7667.48,0
578,0,40,6,63609.92,1,0,0,74965.61,1
532,0,38,9,0,2,0,0,30583.95,0
612,1,42,10,75497.51,1,0,0,149682.78,0
792,1,42,2,0,2,1,0,92664.09,0
674,1,26,10,0,2,1,1,138423.1,0
680,0,31,1,0,2,1,1,3148.2,0
593,1,39,0,117704.73,1,1,0,197933.5,0
679,0,35,1,130463.55,2,1,1,37341.17,0
493,0,32,8,46161.18,1,1,1,79577.4,0
688,0,42,5,0,2,0,0,197602.29,0
769,0,43,4,110182.54,2,1,1,87537.32,0
581,0,49,10,0,2,0,0,41623.59,0
465,0,41,9,117221.15,1,1,0,168280.95,0
641,1,35,4,0,2,0,0,125986.18,0
731,1,43,9,79120.27,1,0,0,548.52,1
625,0,37,1,177069.24,2,1,1,96088.54,0
468,0,36,3,61636.97,1,0,0,107787.42,0
790,0,26,5,0,1,1,0,20510.79,0
587,1,37,6,104414.03,1,1,0,192026.02,0
692,0,66,4,159732.02,1,1,1,118188.15,0
676,1,34,4,89437.03,1,1,1,189540.95,0
571,0,41,8,0,1,1,1,63736.17,0
700,1,32,3,0,1,0,0,95740.37,0
445,1,30,3,0,2,1,1,127939.19,0
746,0,36,7,142400.77,1,1,1,193438.69,0
722,1,47,2,88011.4,1,1,1,90655.94,1
596,0,36,2,0,2,1,1,12067.39,0
850,1,30,8,154870.28,1,1,1,54191.38,0
597,1,46,4,0,2,1,0,58667.16,1
436,0,43,5,0,2,1,1,35687.43,0
660,0,28,1,118402.25,2,1,0,14288.93,0
649,0,37,9,87374.88,2,1,1,247.36,0
646,0,32,8,105397.8,1,1,0,78111.84,1
560,1,31,5,125341.69,1,1,0,79547.39,0
710,0,49,10,129164.88,1,1,1,193266.72,0
513,0,40,3,141004.46,1,1,0,105028.46,0
607,1,21,0,0,2,1,0,116106.52,0
757,0,57,3,89079.41,1,1,1,53179.21,1
619,0,40,9,103604.31,2,0,0,140947.05,0
612,0,24,1,182705.05,1,1,1,171837.06,0
842,0,29,8,0,2,1,1,123437.05,0
713,0,33,6,94598.48,1,0,0,197519.66,1
657,0,36,8,188241.05,2,0,0,183058.51,1
770,1,37,9,0,2,0,0,22710.72,0
773,1,40,10,0,2,0,1,69303.15,0
470,0,39,5,117469.91,2,0,0,63705.9,0
781,0,35,4,80790.74,1,1,0,116429.51,0
428,1,62,1,107735.93,1,0,1,58381.77,0
600,0,43,8,133379.41,1,1,0,177378.66,1
697,1,37,7,168066.87,1,1,0,35450.53,0
692,1,43,2,69014.49,2,0,0,164621.43,0
791,0,28,4,0,1,1,0,174435.48,0
538,1,42,1,98548.62,2,0,1,94047.75,0
820,1,49,1,0,2,1,1,119087.25,0
679,1,26,3,76554.06,1,1,1,184800.27,0
649,1,36,2,0,2,0,1,75035.48,0
632,1,27,3,107375.82,1,1,1,62703.38,0
594,0,40,9,122417.17,2,0,1,190882.69,0
682,1,42,0,0,1,0,1,91981.85,1
720,0,33,6,97188.62,1,0,0,91881.29,0
769,0,31,4,61297.05,2,1,1,7118.02,0
746,0,30,1,112666.67,1,0,0,11710.4,1
623,1,40,7,0,1,1,1,25904.12,0
537,0,28,3,157842.07,1,1,0,86911.49,0
468,0,46,7,91443.75,1,1,0,10958.18,0
588,1,30,0,110148.49,1,1,0,5790.9,1
729,1,34,9,53299.96,2,1,1,42855.97,0
543,0,37,3,0,2,1,1,78915.68,0
499,0,39,6,0,2,1,1,81409,0
784,0,28,2,70233.74,2,1,1,179252.73,0
604,0,33,3,0,1,1,0,42171.13,1
614,1,25,10,75212.28,1,1,0,58965.04,0
671,1,31,7,41299.03,1,0,1,102681.32,0
587,1,35,3,83286.56,1,1,0,125553.52,0
593,0,43,10,0,2,0,0,53478.02,0
453,0,29,6,0,1,0,0,198376.02,1
570,0,35,6,85668.59,1,1,0,105525.36,0
655,1,45,7,57327.04,1,0,1,47349,0
632,0,47,3,0,2,1,0,178822.32,0
681,1,37,7,69609.85,1,1,1,72127.83,0
591,0,46,4,129269.27,1,1,0,163504.33,0
779,0,27,1,0,2,1,1,190623.02,0
456,1,63,1,165350.61,2,0,0,140758.07,1
686,1,41,7,152105.57,2,0,1,132374.41,0
617,0,74,10,0,2,1,1,53949.98,0
850,1,32,5,106290.64,1,1,0,121982.73,0
646,1,30,10,100548.67,2,0,0,136983.77,0
735,0,46,2,106344.95,1,1,0,114371.33,1
543,0,35,5,137482.19,1,0,0,62389.35,0
490,1,37,3,116465.53,1,0,1,24435.77,0
640,0,45,1,0,1,1,1,10908.33,0
445,0,45,10,0,2,0,1,90977.48,0
761,0,36,9,127637.92,1,1,1,81062.93,0
426,1,34,3,0,2,1,1,61230.83,0
777,0,37,1,0,1,1,1,126837.72,0
534,0,35,2,81951.74,2,1,0,115668.53,0
777,1,42,5,147531.82,1,1,1,38819.45,0
806,0,18,3,0,2,1,1,86994.54,0
790,1,33,10,135120.72,1,0,0,195204.99,0
643,1,32,2,0,1,0,0,131301.74,0
584,1,37,8,0,2,0,1,100835.19,0
638,1,34,7,0,2,1,1,198969.78,0
771,0,18,1,0,2,0,0,41542.95,0
600,1,39,5,0,2,0,0,118272.07,0
661,1,41,5,28082.95,1,1,0,69586.27,1
554,1,43,10,0,2,1,0,149629.13,1
627,0,49,4,111087.5,1,0,1,146680.25,0
659,1,38,9,0,2,1,1,132809.18,0
835,0,35,6,127120.07,1,1,0,28707.69,0
763,1,35,7,115651.6,2,1,1,104706.29,0
625,0,31,4,77743.01,2,1,0,75335.68,0
799,1,30,9,0,2,1,0,136827.96,0
849,0,69,7,71996.09,1,1,1,139065.94,0
692,0,28,5,61581.97,1,1,1,70179.91,0
623,1,24,5,0,2,1,0,116160.04,0
453,1,42,5,0,3,1,0,83008.49,1
408,1,84,8,87873.39,1,0,0,188484.52,1
778,1,37,0,105617.73,2,1,1,133699.82,1
695,1,42,5,0,1,0,1,72172.13,1
677,1,44,4,148770.61,2,1,1,191057.76,0
662,0,37,5,94901.09,1,1,1,48233.75,0
534,0,29,7,174851.9,1,1,1,79178.31,0
602,0,59,7,0,2,1,1,162347.05,0
554,1,43,2,120847.11,1,1,0,7611.61,1
667,0,42,6,0,1,1,0,88890.05,0
672,0,43,5,0,1,0,0,63833.09,0
838,1,67,4,103267.8,1,1,1,78310.04,0
692,1,34,4,109699.08,1,1,1,37898.91,0
675,0,49,8,135133.39,1,0,1,179521.24,1
731,0,33,1,0,1,1,0,130726.96,0
468,1,32,8,137649.47,1,0,0,198714.29,0
542,0,43,6,113567.94,1,1,0,89543.25,0
662,1,35,6,0,2,0,0,2423.9,1
770,0,37,5,141547.26,2,0,1,180326.83,0
675,1,61,5,62055.17,3,1,0,166305.16,1
647,0,51,4,131156.76,1,1,0,29883.63,0
604,0,31,6,134837.58,1,1,0,192029.19,0
833,1,39,3,0,2,1,0,1710.89,0
741,0,40,4,104784.23,1,1,0,135163.76,1
658,0,36,1,0,2,0,1,84927.42,0
528,1,36,1,156948.41,1,1,1,149912.28,1
590,1,60,6,147751.75,1,1,0,88206.04,1
675,0,34,1,124619.33,2,0,1,163667.56,0
765,0,41,4,124182.21,1,0,0,100153.43,0
650,1,64,7,142028.36,1,1,0,32275.09,1
817,0,44,8,0,1,0,0,65501.91,1
699,1,31,10,125837.86,2,1,0,189392.66,0
495,1,34,9,117160.32,1,1,1,116069.24,1
491,1,61,8,0,2,0,1,139861.53,0
847,0,51,5,97565.74,1,0,0,144184.06,1
676,1,30,5,0,2,0,1,157888.5,0
746,1,25,3,104833.79,1,0,0,71911.3,0
470,1,31,2,101675.22,2,1,0,45033.75,0
714,0,20,3,0,2,0,1,150465.93,0
695,1,50,8,0,1,1,0,126381.6,1
674,0,46,2,174701.05,1,1,0,90189.72,1
664,0,36,6,71142.77,2,1,0,122433.09,0
697,0,31,3,108805.42,2,0,1,123825.83,0
670,0,68,4,0,2,1,1,11426.7,0
541,1,32,4,0,1,1,1,114951.42,0
640,1,66,9,116037.76,1,0,1,184636.05,0
647,0,28,8,0,2,1,1,91055.27,0
757,0,23,2,80673.96,2,1,0,93991.65,0
704,1,39,1,124640.51,1,1,0,116511.12,1
778,0,31,9,182275.23,2,1,0,190631.23,0
639,1,41,5,98635.77,1,1,0,199970.74,0
637,0,33,5,0,2,1,0,139947.17,0
686,0,35,4,0,1,1,0,8816.37,0
577,0,43,8,79757.21,1,1,0,135650.72,1
506,0,28,8,53053.76,1,0,1,24577.34,0
757,0,28,7,120911.75,2,1,1,131249.46,0
826,0,55,4,115285.85,1,1,0,140126.17,0
721,0,41,2,0,2,1,0,168219.75,0
489,0,40,3,221532.8,1,1,0,171867.08,0
446,1,51,4,105056.13,1,0,0,70613.52,0
677,0,37,3,88363.03,1,0,1,117946.3,0
769,0,29,2,123757.52,2,1,0,84872.66,0
677,0,56,5,123959.97,1,1,1,60590.72,1
555,1,62,10,114822.64,1,0,1,8444.5,0
652,1,37,9,145219.3,1,1,0,159132.83,0
722,1,32,5,106807.64,1,1,1,76998.69,0
643,0,36,0,148159.71,1,0,0,55835.66,0
796,1,40,1,99745.95,1,1,0,177524.19,0
720,1,37,8,156282.79,1,1,0,45985.52,0
613,0,41,7,0,2,1,0,60297.72,0
506,1,57,6,0,2,0,1,194421.12,1
608,0,50,6,0,1,1,0,93568.77,1
667,0,77,2,0,1,1,1,34702.92,0
750,1,47,7,121376.15,2,1,0,54473.6,1
610,0,33,4,111582.11,1,0,0,113943.17,0
588,1,34,10,129417.82,1,1,0,153727.32,0
479,1,26,1,0,2,1,1,19116.97,0
682,0,37,5,0,2,0,1,112554.68,0
677,1,36,7,0,1,1,0,47318.75,0
850,0,40,6,94607.08,1,1,0,36690.49,0
580,1,56,1,131368.3,1,1,0,106918.67,1
746,1,21,8,166883.07,2,0,1,194563.65,0
635,1,37,3,0,2,1,0,91086.73,0
664,0,25,6,172812.72,2,1,1,108008.65,0
558,1,36,0,126606.63,2,1,1,172363.52,0
415,0,46,9,134950.19,3,0,0,178587.36,1
798,1,60,6,96956.1,1,1,0,31907.44,1
792,1,29,4,107601.79,1,1,0,18922.18,1
489,1,46,8,92060.06,1,1,0,147222.95,1
730,0,33,0,0,2,1,0,1474.79,0
773,0,41,4,0,2,1,1,24924.92,0
711,0,36,9,137688.71,1,1,1,46884.1,0
592,0,55,8,85845.43,2,1,1,128918.42,0
695,0,27,6,125552.96,1,1,0,105291.26,0
640,1,33,1,167298.42,1,0,1,145381.65,0
470,0,31,4,55732.92,2,1,1,103792.53,0
789,1,37,6,110689.07,1,1,1,71121.04,1
604,1,39,7,98544.11,1,1,1,52327.57,0
493,1,35,8,178317.6,1,0,0,197428.64,0
671,1,48,8,115713.84,2,0,0,83210.84,0
656,0,46,9,143267.14,2,0,0,193099.43,0
739,0,19,5,89750.21,1,1,0,193008.52,0
560,1,26,3,116576.45,1,1,0,157567.37,0
827,1,47,8,143001.5,2,1,0,108977.5,0
681,0,23,7,157761.56,1,0,0,147759.84,0
740,1,37,5,0,2,1,1,27528.4,0
663,0,31,4,103430.11,2,0,1,36479.27,0
845,1,52,0,0,1,1,0,31726.76,1
555,0,27,5,0,2,0,0,96398.51,0
680,1,48,8,115115.38,1,1,0,139558.6,1
638,1,39,0,122501.28,2,1,1,95007.8,0
640,0,62,3,0,1,1,1,101663.47,0
778,0,42,6,0,2,1,1,106197.44,0
679,0,45,3,146758.24,1,1,0,48466.89,0
593,1,32,3,0,2,1,1,151978.36,0
788,0,55,3,0,1,0,1,13288.46,1
770,1,70,9,110738.89,1,1,0,22666.77,1
729,0,67,2,94203.8,1,0,1,102391.06,0
545,0,47,8,105792.49,1,0,1,67830.2,1
597,0,41,4,153198.23,1,1,1,92090.36,0
537,0,38,3,0,2,0,0,141023.01,0
732,0,79,10,61811.23,1,1,1,104222.8,0
542,0,34,8,101116.06,1,1,0,196395.05,0
688,1,46,0,74458.25,1,0,1,6866.31,0
542,0,33,8,142871.27,2,0,0,77737.86,0
754,0,35,6,98585.94,2,0,1,106116.84,0
750,1,37,6,0,1,1,1,117948,1
731,0,30,7,0,2,1,1,184581.68,0
699,1,43,3,80764.03,1,1,0,199378.58,1
534,1,42,9,144801.97,1,0,1,12483.39,1
494,0,27,2,0,2,1,0,22404.64,0
497,0,35,7,110053.62,2,1,1,92887.06,0
632,1,28,5,118890.81,1,0,1,145157.97,0
724,0,31,5,0,1,1,0,134889.95,1
751,1,37,0,151218.98,1,1,1,109309.29,0
733,0,42,9,150507.21,1,0,1,169964.12,0
701,1,21,9,0,2,1,1,26327.42,0
525,0,33,4,131023.76,2,0,0,55072.93,0
666,1,44,2,122314.5,1,0,0,68574.88,1
653,0,29,2,0,2,1,1,41671.81,0
850,0,28,4,0,2,1,1,12409.01,0
646,1,52,6,111739.4,2,0,1,68367.18,0
750,0,43,6,113882.31,1,1,1,74564.41,0
764,0,24,7,98148.61,1,1,0,26843.76,0
658,1,32,9,0,2,1,0,156774.75,0
727,0,32,1,59271.82,1,1,1,46019.43,0
687,1,31,2,0,2,0,1,145411.39,0
631,0,33,2,0,2,1,1,158268.84,0
797,0,30,10,69413.44,1,1,1,74637.57,0
650,0,25,7,160599.06,2,1,1,28391.52,0
850,0,22,3,0,1,1,1,144385.54,0
676,1,40,2,147803.48,1,1,0,95181.06,1
620,0,44,8,0,2,1,1,15627.51,0
576,1,52,9,170228.59,2,0,0,148477.57,1
482,1,35,2,133111.73,1,0,1,79957.95,0
695,1,39,5,0,2,0,0,102763.69,0
706,0,18,2,176139.5,2,1,0,129654.22,0
668,1,32,2,0,2,1,1,40652.33,0
679,0,35,1,110245.13,1,1,1,178291.09,0
703,1,45,5,0,2,1,0,131906.44,0
670,0,67,6,158719.57,1,1,1,118607.4,0
590,1,76,5,160979.68,1,0,1,13848.58,0
613,0,35,4,123557.65,2,0,1,170903.4,0
742,1,60,4,0,1,1,1,13161.66,1
608,1,33,4,0,1,1,0,79304.38,1
571,0,40,10,112896.86,1,1,1,121402.53,0
595,1,39,7,120962.13,1,0,0,23305.01,0
745,0,48,10,96048.55,1,1,0,74510.65,0
589,1,21,3,0,2,0,1,55601.44,0
749,0,37,10,185063.7,2,1,1,134526.87,0
678,1,22,6,118064.93,2,1,1,195424.01,0
603,0,46,2,0,2,1,1,59563.49,0
504,1,73,8,0,1,1,1,34595.58,0
739,0,40,5,149131.03,3,1,1,60036.99,1
604,1,34,7,0,2,1,0,193021.49,0
612,1,35,3,0,1,1,1,48108.72,0
629,1,44,6,125512.98,2,0,0,79082.76,0
652,1,42,3,83492.07,2,1,0,37914.12,0
565,0,34,7,0,1,0,0,74593.84,0
707,1,49,10,0,1,1,0,82967.97,1
645,0,30,1,125739.26,1,1,1,193441.23,0
762,1,34,8,98592.88,1,0,1,191790.29,1
639,1,39,1,141789.15,1,1,0,92455.96,0
709,0,22,0,112949.71,1,0,0,155231.55,0
823,0,34,3,105057.33,1,1,0,9217.92,0
817,1,46,0,89087.89,1,0,1,87941.85,1
665,1,27,2,147435.96,1,0,0,187508.06,0
646,0,39,0,154439.86,1,1,0,171519.06,0
568,0,30,8,73054.37,2,1,1,27012,0
850,1,62,1,124678.35,1,1,0,70916,1
473,0,40,8,152576.25,2,1,0,73073.68,0
731,1,41,9,152243.57,1,1,1,88783.59,0
619,0,25,4,0,1,1,0,145524.36,0
715,0,42,2,88120.97,2,1,1,21333.22,0
772,1,51,9,143930.92,1,0,1,46675.51,1
686,1,31,1,0,2,1,0,4802.25,0
749,1,29,7,137059.05,3,1,0,102975.72,1
781,1,27,7,186558.55,1,1,1,175071.29,1
675,0,66,5,115654.47,2,1,1,131970.86,0
730,0,29,2,0,2,1,0,14174.09,0
683,0,38,3,126152.84,1,0,0,15378.75,0
554,1,51,7,105701.91,1,0,1,179797.79,1
722,0,46,6,0,1,1,1,93917.68,1
689,0,67,9,157094.78,1,1,1,99490.01,0
796,0,40,2,113228.38,2,1,1,46415.09,0
447,1,32,10,0,1,1,1,151815.76,0
498,0,37,8,108432.88,2,1,1,14865.05,0
663,0,27,8,0,1,1,1,188007.99,0
498,1,44,2,120702.67,2,1,1,98175.74,0
627,1,32,1,0,1,1,0,106851.7,0
649,0,45,7,0,2,0,1,75204.21,0
738,1,29,9,139106.19,1,1,0,141872.05,1
587,1,39,6,101851.8,2,1,0,7103.71,0
655,1,32,6,130935.56,1,1,0,9241.83,1
647,0,37,3,116509.99,1,1,1,149517.71,1
776,1,37,1,93124.04,2,1,1,196079.32,0
688,0,35,5,111578.18,1,0,0,166165.93,1
605,0,32,9,0,2,1,1,55724.24,0
596,1,39,10,86546.29,1,0,1,131768.98,0
427,0,33,8,0,1,1,1,13858.95,0
629,0,39,2,129669.32,2,1,0,82774.07,0
496,0,29,2,0,2,1,0,55389.59,0
717,1,36,2,164557.95,1,0,1,82336.73,0
777,0,23,6,0,2,1,1,163225.48,0
535,0,35,8,118989.92,1,1,1,135536.72,0
744,0,29,1,0,1,0,0,82422.97,0
755,0,31,5,0,2,0,1,194660.78,0
593,1,45,6,79259.75,1,1,0,55347.28,0
514,0,38,4,112230.38,1,1,0,16717.11,1
721,0,40,9,118129.87,1,1,1,160277.65,0
835,0,38,7,86824.09,1,0,0,175905.97,0
682,1,64,10,128306.7,1,0,1,66040.83,0
590,1,40,2,117641.43,2,0,0,92198.05,0
653,1,37,3,125734.2,2,1,0,134625.09,1
837,0,49,8,103302.37,1,1,1,50974.57,0
841,0,27,8,0,1,1,0,171922.72,0
584,0,36,4,82696.09,2,0,0,83058.14,0
769,0,29,4,145471.37,1,1,0,188382.77,0
599,0,34,2,101506.66,1,0,0,198030.24,0
698,0,47,5,156265.31,2,0,0,1055.66,0
477,0,27,1,128554.98,1,1,1,133173.19,0
477,0,34,8,139959.55,2,1,1,189875.83,0
745,0,34,7,132944.53,1,1,1,31802.92,0
749,1,35,3,0,3,1,1,132649.85,0
850,0,61,1,0,1,1,0,53067.83,1
528,0,22,5,93547.23,2,0,1,961.57,0
750,0,33,2,152302.72,1,1,0,71333.44,0
543,1,31,2,147674.26,1,1,1,16658.76,0
579,1,59,3,148021.12,1,1,1,74878.22,0
624,0,37,0,0,2,0,0,112104.55,0
595,0,46,5,142360.62,2,1,0,48421.4,1
596,1,27,2,151027.56,1,1,0,170320.58,0
431,1,44,2,138843.7,1,1,0,37688.31,1
647,1,26,8,109958.15,1,1,1,136592.24,1
640,1,31,9,138857.59,1,1,0,48640.77,0
752,1,45,3,105426.5,2,0,1,89773.45,0
710,1,41,9,149155.53,2,1,0,42131.26,1
638,0,27,4,135096.05,1,1,1,186523.72,1
660,0,28,2,170890.05,2,1,0,41758.9,0
609,1,45,4,89122.3,1,1,1,199256.98,0
596,1,54,0,78126.28,1,1,1,153482.91,1
705,1,38,3,123894.43,1,1,0,21177.1,0
444,0,36,7,0,2,0,1,138743.86,0
727,0,58,5,106913.43,1,1,0,25881,1
496,0,32,4,127845.83,1,1,0,66469.2,0
554,1,22,8,0,2,0,1,142670.61,0
537,0,26,7,106397.75,1,0,0,103563.23,0
839,1,51,3,0,1,1,1,69101.23,1
700,1,43,0,0,2,1,0,59475.35,0
458,1,35,5,166492.48,1,1,0,135287.74,0
850,1,28,2,0,2,1,1,38773.74,0
699,0,31,6,114493.68,1,0,0,138396.32,0
615,1,44,9,126104.98,2,0,1,110718.02,0
850,0,51,4,124425.99,1,0,0,118545.49,1
604,1,40,1,0,2,1,0,123207.17,0
668,0,34,0,0,1,0,0,99984.86,0
594,1,38,10,0,2,1,0,58332.91,0
470,0,30,3,101140.76,1,1,1,50906.65,0
701,0,41,0,150844.94,1,0,1,127623.36,0
664,0,35,1,115024.5,1,0,1,169665.79,0
477,1,30,6,131286.46,1,1,0,194144.45,0
756,1,42,9,0,2,1,0,35673.42,0
625,1,40,7,141267.67,1,0,1,177397.49,0
703,0,73,5,137761.55,1,1,1,159677.46,0
646,0,30,7,0,2,1,0,153566.97,0
650,0,33,0,98064.97,1,1,0,52411.99,0
664,1,31,9,114519.57,2,0,1,79222.02,0
682,1,29,6,101012.77,1,0,0,32589.89,1
725,1,44,10,0,1,0,1,93777.61,0
553,0,46,3,82291.1,1,1,0,112549.99,1
576,0,39,9,84719.98,1,0,0,191063.36,0
608,1,56,5,0,2,0,1,153810.41,0
850,1,39,0,104386.53,1,1,0,105886.77,0
627,0,31,8,128131.73,1,1,0,96131.47,0
667,0,44,2,122806.95,1,0,0,15120.86,0
548,0,44,8,0,1,1,0,16989.77,0
774,0,76,4,112510.89,1,1,1,143133.18,0
794,0,57,3,117056.46,1,1,0,93336.93,1
497,1,55,7,131778.66,1,1,1,9972.64,0
587,1,36,1,70784.27,1,1,0,30579.82,0
850,1,29,10,0,2,1,1,199775.67,0
722,0,46,5,0,2,1,0,179908.71,0
555,1,35,1,0,2,1,0,101667,0
609,0,38,6,140752.06,2,0,1,171430.16,0
734,1,39,6,92126.26,2,0,0,112973.34,0
718,1,39,7,93148.74,2,1,1,190746.38,0
645,1,49,5,110132.55,3,0,1,187689.91,1
598,1,23,6,0,2,1,0,153229.19,0
628,0,50,4,122227.71,1,0,1,14217.77,1
629,0,40,2,121647.54,2,1,1,64849.74,1
739,0,58,1,110597.76,1,0,1,160122.66,1
653,1,60,2,120731.39,4,1,1,138160.11,1
711,0,28,8,0,2,1,1,64286.39,0
783,0,38,1,0,3,1,1,80178.54,1
681,0,38,6,153722.47,1,1,0,101319.76,0
712,0,34,8,114088.32,1,1,0,92794.61,0
554,1,48,7,0,2,1,1,63708.07,0
611,1,37,6,0,2,1,0,110782.88,0
560,0,41,4,152532.3,1,0,0,10779.69,0
646,0,32,1,0,2,1,0,183289.22,0
680,0,34,3,143292.95,1,1,0,66526.01,0
631,0,26,1,149144.61,1,0,1,123697.95,0
746,0,36,9,127157.04,1,1,1,155700.15,0
654,0,43,9,84673.17,2,0,1,82081.35,0
687,0,33,9,135962.4,2,1,0,121747.96,0
708,0,32,3,151691.44,2,1,1,172810.51,0
679,1,32,0,88335.05,1,0,0,159584.81,0
636,1,45,7,139859.23,1,1,1,108402.54,0
695,0,45,9,43134.65,1,0,1,77330.35,0
677,0,42,5,99580.13,1,1,0,21007.96,0
720,1,34,6,110717.38,1,1,1,9398.45,0
780,1,37,3,0,2,0,0,182156.81,1
653,1,36,3,0,2,0,0,110525.6,0
674,1,28,3,0,1,1,0,51536.99,0
620,0,40,5,108197.11,2,1,0,49722.34,0
623,0,40,6,0,2,1,1,66119.07,0
547,1,29,6,104450.86,1,1,1,37160.28,0
530,0,39,2,0,2,1,0,197923.05,0
746,1,34,4,0,1,0,1,65166.6,0
512,1,31,7,0,2,0,0,49326.07,0
630,0,40,8,0,2,1,1,42495.81,0
570,0,21,7,116099.82,1,1,1,148087.62,0
605,0,39,6,111169.91,1,0,0,9641.4,0
530,0,37,4,0,2,1,1,164844.37,0
813,1,25,5,123616.43,1,0,1,132959.33,0
704,1,37,9,155619.58,1,1,1,135088.58,0
565,0,31,2,89558.39,2,1,1,4441.54,0
645,0,45,4,0,1,0,1,174916.85,1
526,1,32,6,131938.92,2,1,1,1795.93,0
778,1,33,9,151772.63,2,0,0,180249.94,1
677,1,72,8,0,2,1,1,153604.44,0
588,1,64,3,0,1,1,1,189703.65,0
488,1,22,6,0,2,1,1,66393.89,0
519,0,39,1,97700.02,1,1,1,30709.03,0
709,0,31,6,0,2,1,1,71009.84,0
642,1,56,6,103244.86,2,1,0,143049.72,1
710,0,34,8,147833.3,2,0,1,1561.58,0
653,1,46,5,0,2,1,0,49707.85,0
743,0,71,0,0,2,0,1,29837.65,0
418,1,39,2,0,2,0,0,9041.71,0
670,1,33,9,84521.48,2,0,1,198017.05,0
723,1,28,5,91938.31,1,1,0,143481.85,0
549,0,45,6,124240.93,1,1,1,146372.51,0
543,1,42,5,0,2,0,0,101905.34,0
595,0,37,2,157084.99,1,1,0,134767.13,0
673,1,25,3,108244.82,2,1,1,103573.96,0
741,1,21,9,0,2,0,1,139259.54,0
508,1,41,5,82161.7,2,1,0,187776.49,0
662,0,59,2,104568.41,1,1,0,8059.44,1
752,1,36,2,119912.46,1,1,0,124354.92,0
809,0,36,9,68881.59,2,0,1,109135.11,0
575,0,30,2,0,2,1,1,82222.86,0
591,1,40,1,86376.29,1,0,1,136767.16,1
643,1,45,9,150840.03,2,1,0,155516.35,0
698,0,55,8,155059.1,2,1,1,144584.29,0
496,1,29,4,0,2,1,0,164806.89,0
597,0,44,8,78128.13,2,0,1,109153.04,0
603,0,46,4,98899.76,2,1,1,86190.34,0
655,0,37,1,0,1,1,1,106040.97,0
431,0,63,6,160982.89,1,1,1,168008.17,0
620,1,70,3,87926.24,2,1,0,33350.26,1
782,1,35,4,0,1,1,1,119565.34,0
581,0,46,2,79385.21,2,0,0,188492.82,0
